name,longitude,latitude,postcode,suburb
BARNAWARTHA PRIMARY SCHOOL,146.675900000301,-36.1012999990307,3688,Barnawartha
CASHMORE PRIMARY SCHOOL,141.478199999486,-38.3109599986851,3305,Cashmore
CAVENDISH PRIMARY SCHOOL,142.039900000517,-37.5308599991735,3314,Cavendish
CAPE CLEAR PRIMARY SCHOOL,143.608209999869,-37.7919399992067,3351,Cape Clear
FAWKNER NORTH PRIMARY SCHOOL,144.971809999495,-37.7048499994927,3060,Fawkner
ESSEX HEIGHTS PRIMARY SCHOOL,145.115639999534,-37.8629799991935,3149,Mount Waverley
MERRIVALE PRIMARY SCHOOL,142.456150000049,-38.3779999986865,3280,Warrnambool
GNOTUK PRIMARY SCHOOL,143.109589999686,-38.2101299986511,3260,Gnotuk
SEBASTOPOL PRIMARY SCHOOL,143.844730000441,-37.5964199987929,3356,Sebastopol
YALLOCK PRIMARY SCHOOL,145.578200000312,-38.1959599988831,3981,Bayles
YALLOURN NORTH PRIMARY SCHOOL,146.362229999771,-38.1631999988714,3825,Yallourn North
YAN YEAN PRIMARY SCHOOL,145.107920000389,-37.5712399993318,3755,Yan Yean
VALKSTONE PRIMARY SCHOOL,145.057170000189,-37.9145899989085,3165,Bentleigh East
SPRING GULLY PRIMARY SCHOOL,144.284459999543,-36.7931699987539,3550,Spring Gully
KILMORE PRIMARY SCHOOL,144.947529999655,-37.295759999017,3764,Kilmore
KILSYTH EAST PRIMARY SCHOOL,145.327919999758,-37.8059599989103,3137,Kilsyth
KILSYTH PRIMARY SCHOOL,145.314949999727,-37.8020899991674,3137,Kilsyth
FAIRFIELD NORTH PRIMARY SCHOOL,145.021260000097,-37.7642899993996,3071,Thornbury
FAIRHILLS PRIMARY SCHOOL,145.264799999528,-37.8695899994902,3156,Ferntree Gully
EUMEMMERING CREEK,145.264799999528,-37.8695899994902,3156,Ferntree Gully
FALLS CREEK PRIMARY SCHOOL,147.27976999986,-36.8642999994579,3699,Falls Creek
SHEEP HILLS PRIMARY SCHOOL,142.530150000522,-36.3459599993156,3392,Sheep Hills
WOORANNA PARK PRIMARY SCHOOL,145.216359999979,-37.9602299988453,3175,Dandenong North
WOOREEN PRIMARY SCHOOL,146.014029999922,-38.4003999990321,3953,Wooreen
YEA PRIMARY SCHOOL,145.428300000159,-37.2127099991392,3717,Yea
YELLINGBO PRIMARY SCHOOL,145.509590000177,-37.8103999995261,3139,Yellingbo
KING VALLEY PRIMARY SCHOOL,146.419030000084,-36.6995699988018,3678,King Valley
KINGLAKE PRIMARY SCHOOL,145.35664000045,-37.5215499987704,3763,Kinglake
KINGLAKE WEST PRIMARY SCHOOL,145.259600000455,-37.4812899992608,3757,Kinglake West
FAWKNER EAST PRIMARY SCHOOL,144.973759999712,-37.7156799993183,3060,Fawkner
FAWKNER PRIMARY SCHOOL,144.97475999973,-37.7152199988624,3060,Fawkner
ESSENDON PRIMARY SCHOOL,144.921050000497,-37.7530799992628,3040,Essendon
WESTMEADOWS PRIMARY SCHOOL,144.895699999561,-37.6756399988575,3049,Westmeadows
GRANYA PRIMARY SCHOOL,147.321809999491,-36.1070699991275,3701,Granya
GRAVEL HILL PRIMARY SCHOOL,144.279029999891,-36.7609599993516,3550,Bendigo
DOVETON NORTH PRIMARY SCHOOL,145.237370000131,-37.9840099992917,3177,Doveton
UPPER FERNTREE GULLY PRIMARY SCHOOL,145.314330000454,-37.8955899993677,3156,Upper Ferntree Gully
COOINDA PRIMARY SCHOOL,145.156670000039,-37.8983199994328,3150,Glen Waverley
DIXONS CREEK PRIMARY SCHOOL,145.413519999808,-37.5923299987744,3775,Dixons Creek
STRATFORD PRIMARY SCHOOL,147.085389999538,-37.9672399989532,3862,Stratford
STRATH CREEK PRIMARY SCHOOL,145.223479999761,-37.2359599988532,3658,Strath Creek
STRATHEWEN PRIMARY SCHOOL,145.270100000545,-37.5475699993304,3099,Strathewen
STRATHFIELDSAYE PRIMARY SCHOOL,144.352909999814,-36.8043399992809,3551,Strathfieldsaye
STANLEY PRIMARY SCHOOL,146.754310000232,-36.404009999112,3747,Stanley
BELGRAVE SOUTH PRIMARY SCHOOL,145.357929999951,-37.9311799990688,3160,Belgrave South
BARRABOOL PRIMARY SCHOOL,144.136260000377,-38.1440099993863,3221,Gnarwarre
BARWON HEADS PRIMARY SCHOOL,144.487040000195,-38.2811799989262,3227,Barwon Heads
BANDIANA PRIMARY SCHOOL,146.927139999732,-36.1529499988825,3691,Bandiana
BANGHOLME PRIMARY SCHOOL,145.18597999953,-38.0365099986618,3175,Bangholme
BARANDUDA PRIMARY SCHOOL,146.94811999956,-36.1805199987584,3691,Baranduda
BYADUK PRIMARY SCHOOL,141.955149999913,-37.9484599992034,3301,Byaduk
DEER PARK PRIMARY SCHOOL,144.788000000495,-37.7588399992831,3023,Cairnlea
ROSANNA GOLF LINKS PRIMARY SCHOOL,145.074440000102,-37.7351599991522,3084,Rosanna
ROSEBANK PRIMARY SCHOOL,145.031809999543,-37.7087399992252,3073,Reservoir
ROSEBUD PRIMARY SCHOOL,144.90900000003,-38.3557499987774,3939,Rosebud
ROSEHILL PRIMARY SCHOOL,147.531090000134,-37.828629999459,3875,Hillside
ROSEWALL PRIMARY SCHOOL,144.373759999976,-38.0642899994095,3214,Corio
ROSLYN PRIMARY SCHOOL,144.329819999572,-38.1739899993261,3216,Belmont
UNDERA PRIMARY SCHOOL,145.212639999928,-36.546509999108,3610,Dhurringile
ROLLINS PRIMARY SCHOOL,144.326470000364,-38.1011999993115,3215,Bell Post Hill
RINGWOOD EAST PRIMARY SCHOOL,145.25070000053,-37.8048499990679,3135,Ringwood East
RINGWOOD HEIGHTS PRIMARY SCHOOL,145.217220000558,-37.8042099988475,3134,Ringwood North
RINGWOOD PRIMARY SCHOOL,145.229869999457,-37.8190099989619,3134,Ringwood
RIPPLEBROOK PRIMARY SCHOOL,145.758490000127,-38.2034799986658,3818,Ripplebrook
RIPPONLEA PRIMARY SCHOOL,145.00506,-37.8745899988719,3183,Saint Kilda East
WALPEUP PRIMARY SCHOOL,142.024309999897,-35.1395699987949,3507,Walpeup
WANDO VALE PRIMARY SCHOOL,141.444589999435,-37.5123499990698,3312,Wando Vale
KINGSWOOD PRIMARY SCHOOL,145.123799999985,-37.9829799994526,3172,Dingley Village
HIGHVALE PRIMARY SCHOOL,145.174070000246,-37.8670099994761,3150,Glen Waverley
HODDLES CREEK PRIMARY SCHOOL,145.597760000452,-37.8317299986727,3139,Hoddles Creek
MEADOW FAIR NORTH PRIMARY SCHOOL,144.921950000454,-37.6716499990404,3047,Broadmeadows
PERSERVERANCE PRIMARY SCHOOL,145.30681000025,-38.38428999883,3921,French Island
WARRACKNABEAL PRIMARY SCHOOL,142.391270000348,-36.2578599992159,3393,Warracknabeal
WARRAK PRIMARY SCHOOL,143.143760000336,-37.2595699989695,3377,Warrak
WARRENHEIP PRIMARY SCHOOL,143.927430000442,-37.5740799994219,3352,Warrenheip
JELLS PARK PRIMARY SCHOOL,145.192859999617,-37.9028199992062,3150,Wheelers Hill
ELIZABETH STREET PRIMARY SCHOOL,146.246259999884,-38.1892899990161,3825,Moe
ELMORE PRIMARY SCHOOL,144.608919999454,-36.4971799993796,3558,Elmore
ELSTERNWICK PRIMARY SCHOOL,144.997300000111,-37.8913999986837,3186,Brighton
ELTHAM EAST PRIMARY SCHOOL,145.154869999945,-37.7114199993183,3095,Eltham
ELTHAM NORTH PRIMARY SCHOOL,145.150869999727,-37.7000999990489,3095,Eltham North
ELTHAM PRIMARY SCHOOL,145.147810000355,-37.7249699989669,3095,Eltham
METUNG PRIMARY SCHOOL,147.852469999926,-37.8829399988034,3904,Metung
ECHUCA PRIMARY SCHOOL,144.747470000329,-36.1281899990563,3564,Echuca
ECHUCA SOUTH PRIMARY SCHOOL,144.743760000083,-36.141239998936,3564,Echuca
ECHUCA WEST PRIMARY SCHOOL,144.709589999961,-36.1651299992987,3564,Echuca
MILLEARA PRIMARY SCHOOL,144.855699999767,-37.7551299987024,3034,Avondale Heights
MIMOSA PRIMARY SCHOOL,145.181809999537,-37.8778999993277,3150,Glen Waverley
MIRBOO NORTH PRIMARY SCHOOL,146.151100000199,-38.400479998907,3871,Mirboo North
YACKANDANDAH PRIMARY SCHOOL,146.836459999939,-36.3120799987253,3749,Yackandandah
WOORRAGEE PRIMARY SCHOOL,146.730420000419,-36.2903999987218,3747,Wooragee
EAST GREENWALD SCHOOL,141.401259999493,-37.9403999994291,3304,Greenwald
EAST WARRNAMBOOL PRIMARY SCHOOL,142.499310000524,-38.3892899993624,3280,Warrnambool
EASTVILLE PRIMARY SCHOOL,143.961259999808,-36.8723499990513,3463,Eastville
NARBETHONG PRIMARY SCHOOL,145.657370000404,-37.5570699989825,3778,Narbethong
LABURNUM PRIMARY SCHOOL,145.139210000163,-37.827079998717,3130,Blackburn
KORWEINGUBOORA PRIMARY SCHOOL,144.130150000346,-37.4423499988205,3461,Korweinguboora
MILDURA WEST PRIMARY SCHOOL,142.152399999704,-34.1797099991599,3500,Mildura
MINERS REST PRIMARY SCHOOL,143.79471000024,-37.4778699992451,3352,Miners Rest
ESSENDON NORTH PRIMARY SCHOOL,144.903199999646,-37.7414999987352,3041,Essendon North
APOLLO PARKWAYS PRIMARY SCHOOL,145.109879999482,-37.6873799993264,3088,Greensborough
APPIN PARK PRIMARY SCHOOL,146.300719999674,-36.3415799992667,3677,Wangaratta
ARALUEN PRIMARY SCHOOL,147.088759999708,-38.1073499991737,3850,Sale
SALE PRIMARY SCHOOL,147.088759999708,-38.1073499991737,3850,Sale
PRESTON PRIMARY SCHOOL,145.010319999466,-37.7305399990441,3072,Preston
PRESTON SOUTH PRIMARY SCHOOL,145.007449999687,-37.7478499993821,3072,Preston
PRESTON NORTH EAST PRIMARY SCHOOL,145.029459999722,-37.7330399992024,3072,Preston
PENSHURST PRIMARY SCHOOL,142.291330000076,-37.8791699990364,3289,Penshurst
PERENNA PRIMARY SCHOOL,141.705149999673,-36.0590099992671,3418,Netherby
COBURG EAST PRIMARY SCHOOL,144.978480000532,-37.7465099995018,3058,Coburg
CLARINDA PRIMARY SCHOOL,145.10293000043,-37.9269799994437,3169,Clarinda
CLAYTON NORTH PRIMARY SCHOOL,145.1226699998,-37.9119299993458,3168,Clayton
CLAYTON SOUTH PRIMARY SCHOOL,145.116449999875,-37.940459999054,3169,Clayton South
CLIFTON CREEK PRIMARY SCHOOL,147.659400000394,-37.7020699986567,3875,Clifton Creek
CLOUDEA PRIMARY SCHOOL,145.997639999454,-38.2312399991766,3822,Cloverlea
BARKERS CREEK PRIMARY SCHOOL,144.23291999944,-37.0240099992366,3451,Barkers Creek
ENSAY PRIMARY SCHOOL,147.833479999502,-37.3723499989784,3895,Ensay
EPPALOCK PRIMARY SCHOOL,144.387729999957,-36.8417599989472,3551,Axe Creek
EPPING PRIMARY SCHOOL,145.025560000369,-37.6455399992971,3076,Epping
EPSOM PRIMARY SCHOOL,144.312689999527,-36.7050399988017,3551,Epsom
ESKDALE PRIMARY SCHOOL,147.251249999941,-36.4652499994776,3701,Eskdale
BALLAN PRIMARY SCHOOL,144.23110999968,-37.6016699990507,3342,Ballan
BALLIANG EAST PRIMARY SCHOOL,144.415359999898,-37.794959998845,3340,Balliang East
BALLIANG PRIMARY SCHOOL,144.349310000134,-37.8334599989499,3340,Balliang
WILLOW GROVE PRIMARY SCHOOL,146.177350000509,-38.071379998705,3825,Willow Grove
WHITE HILLS PRIMARY SCHOOL,144.304159999917,-36.7279199989807,3550,White Hills
WANDILIGONG PRIMARY SCHOOL,146.982929999763,-36.76884999906,3744,Wandiligong
WALKERVILLE PRIMARY SCHOOL,145.993759999687,-38.8606799989423,3956,Walkerville South
PUCKAPUNYAL PRIMARY SCHOOL,145.033519999734,-37.0026199993639,3662,Puckapunyal
CASTLEMAINE NORTH PRIMARY SCHOOL,144.2189999998,-37.0578199994785,3450,Castlemaine
CASTLEMAINE PRIMARY SCHOOL,144.22234000027,-37.0665799994319,3450,Castlemaine
ASCOT VALE PRIMARY SCHOOL,144.926129999892,-37.7743099990924,3032,Ascot Vale
ASHBURTON PRIMARY SCHOOL,145.083629999651,-37.8621899988072,3147,Ashburton
ASPENDALE PRIMARY SCHOOL,145.099760000047,-38.0202599989935,3195,Aspendale
AUBURN PRIMARY SCHOOL,145.050489999964,-37.8202599990122,3123,Hawthorn East
AUBURN SOUTH PRIMARY SCHOOL,145.045899999934,-37.8392499991109,3123,Hawthorn East
ANGLESEA PRIMARY SCHOOL,144.191839999583,-38.3967699988296,3230,Anglesea
HEIDELBERG PRIMARY SCHOOL,145.067799999647,-37.7546899986837,3084,Heidelberg
LITTLE RIVER PRIMARY SCHOOL,144.500380000292,-37.9649999992263,3211,Little River
LILYDALE PRIMARY SCHOOL,145.354070000116,-37.7536599993425,3140,Lilydale
EASTMONT PRIMARY SCHOOL,145.211259999959,-37.8359599987187,3133,Vermont
EASTMOOR PRIMARY SCHOOL,145.062369999472,-37.9273499989612,3165,Bentleigh East
EASTWOOD PRIMARY SCHOOL,145.252949999986,-37.8172299987628,3135,Ringwood East
DUGAYS BRIDGE PRIMARY SCHOOL,146.31264000035,-36.080679999481,3685,Brimin
DUMBALK PRIMARY SCHOOL,146.095139999601,-38.5295699990535,3956,Dumbalk
BRUNSWICK EAST PRIMARY SCHOOL,144.980009999534,-37.7652599991922,3057,Brunswick East
BRUNSWICK PRIMARY SCHOOL,144.963200000474,-37.76956999871,3056,Brunswick
BRUNSWICK WEST PRIMARY SCHOOL,144.946260000223,-37.7656799992394,3055,Brunswick West
BUCHAN PRIMARY SCHOOL,148.180820000098,-37.4977199995198,3885,Buchan
BUCHAN SOUTH PRIMARY SCHOOL,148.122090000528,-37.5470699988864,3885,Buchan South
TEAL POINT PRIMARY SCHOOL,144.084029999841,-35.6840099995332,3579,Teal Point
TECOMA PRIMARY SCHOOL,145.34492999945,-37.906949999503,3160,Tecoma
TEESDALE PRIMARY SCHOOL,144.054600000559,-38.0292199993816,3328,Teesdale
SILVAN PRIMARY SCHOOL,145.421329999795,-37.824579999438,3795,Silvan
ANTONIO PARK PRIMARY SCHOOL,145.206010000386,-37.816169998842,3132,Mitcham
PIANGIL PRIMARY SCHOOL,143.312649999922,-35.055959999,3597,Piangil
PANMURE PRIMARY SCHOOL,142.732540000287,-38.3293399994352,3265,Panmure
CRESWICK NORTH PRIMARY SCHOOL,143.890830000002,-37.4088199990819,3363,Creswick
CRESWICK PRIMARY SCHOOL,143.891559999666,-37.424099999532,3363,Creswick
BUNYIP PRIMARY SCHOOL,145.712509999693,-38.0988299992874,3815,Bunyip
BURBANK PRIMARY SCHOOL,145.029869999631,-37.6995699993744,3073,Reservoir
MIDDLE INDIGO PRIMARY SCHOOL,146.724850000062,-36.155999998738,3688,Indigo Valley
MIDDLE KINGLAKE PRIMARY SCHOOL,145.315690000153,-37.505189999011,3757,Kinglake Central
MIDDLE PARK PRIMARY SCHOOL,144.957520000153,-37.8477899992363,3206,Middle Park
MIDDLE TARWIN PRIMARY SCHOOL,145.926529999764,-38.666509999274,3956,Middle Tarwin
MIDDLEFIELD PRIMARY SCHOOL,145.152090000323,-37.8015099987945,3130,Blackburn North
YARRAGON PRIMARY SCHOOL,146.060960000237,-38.2093599993127,3823,Yarragon
YARRAGON SOUTH PRIMARY SCHOOL,146.089309999647,-38.2390099987134,3823,Yarragon South
YARRALEEN PRIMARY SCHOOL,145.089029999903,-37.7734599994279,3105,Bulleen
LAKE TYERS PRIMARY SCHOOL,148.049589999529,-37.8520699990553,3909,Lake Tyers Beach
KOONDROOK PRIMARY SCHOOL,144.129869999473,-35.634859999191,3580,Koondrook
PATCHEWOLLOCK PRIMARY SCHOOL,142.189589999831,-35.3437399992891,3491,Patchewollock
FOOTSCRAY WEST PRIMARY SCHOOL,144.875270000418,-37.7948499986753,3012,West Footscray
FLORA HILL PRIMARY SCHOOL,144.304310000341,-36.775129998649,3550,Kennington
GRASSMERE PRIMARY SCHOOL,142.524309999641,-38.2820699990838,3281,Grassmere
GLENORMISTON SOUTH PRIMARY SCHOOL,142.927650000357,-38.1870699993786,3265,Noorat
TRAGOWEL PLAINS PRIMARY SCHOOL,143.985149999995,-35.8559599989257,3579,Tragowel
TRAGOWEL PRIMARY SCHOOL,143.985149999995,-35.8559599989257,3579,Tragowel
TRARALGON EAST PRIMARY SCHOOL,146.550700000124,-38.2084599988625,3844,Traralgon
TRARALGON SOUTH PRIMARY SCHOOL,146.540150000168,-38.2972399987385,3844,Traralgon South
KOONWARRA PRIMARY SCHOOL,145.943760000058,-38.5481799995087,3954,Koonwarra
KOONUNG HEIGHTS PRIMARY SCHOOL,145.109869999771,-37.8017899987585,3129,Mont Albert North
KORUMBURRA PRIMARY SCHOOL,145.825639999862,-38.4351199988767,3950,Korumburra
GRAHAMVALE PRIMARY SCHOOL,145.430719999524,-36.3571899990182,3631,Grahamvale
GRANITE ROCK PRIMARY SCHOOL,147.637089999992,-37.7640099993035,3875,Wy Yung
GUNDOWRING PRIMARY SCHOOL,147.014870000275,-36.4692899995187,3691,Dederang
GUTHRIDGE PRIMARY SCHOOL,147.083829999531,-38.0956899994132,3850,Sale
LIVINGSTONE PRIMARY SCHOOL,145.180680000389,-37.8528799989792,3133,Vermont South
LLOYD STREET PRIMARY SCHOOL,145.056110000201,-37.8723999988945,3145,Malvern East
LOCH SPORT PRIMARY SCHOOL,147.56718000038,-38.0581799990246,3851,Loch Sport
LOCKINGTON CONSOLIDATED SCHOOL,144.536639999973,-36.2657599990862,3563,Lockington
BELLERINE PRIMARY SCHOOL,144.615699999867,-38.1326299988954,3223,Bellarine
BELMONT PRIMARY SCHOOL,144.342099999679,-38.1706599993763,3216,Belmont
BELVEDERE PARK PRIMARY SCHOOL,145.146929999696,-38.1098199994592,3198,Seaford
DANDENONG NORTH PRIMARY SCHOOL,145.214470000309,-37.9766299992818,3175,Dandenong
DANDENONG WEST PRIMARY SCHOOL,145.200419999553,-37.9807299993216,3175,Dandenong
GREENHILLS PRIMARY SCHOOL,145.118650000526,-37.6922599995163,3088,Greensborough
GREENSBOROUGH PRIMARY SCHOOL,145.100499999947,-37.7035599991416,3088,Greensborough
LAL LAL PRIMARY SCHOOL,144.010710000271,-37.6767099994783,3352,Lal Lal
LALOR EAST PRIMARY SCHOOL,145.035539999563,-37.6765699990857,3074,Thomastown
LALOR NORTH PRIMARY SCHOOL,145.028539999789,-37.6641399988854,3075,Lalor
APSLEY PRIMARY SCHOOL,141.082489999986,-36.9736899990239,3319,Apsley
WAVERLEY MEADOWS PRIMARY SCHOOL,145.184280000298,-37.9147399989182,3150,Wheelers Hill
WAVERLEY NORTH PRIMARY SCHOOL,145.129869999566,-37.8651299990499,3149,Mount Waverley
ARCADIA PRIMARY SCHOOL,145.336259999658,-36.5551299987387,3631,Arcadia
ANAKIE PRIMARY SCHOOL,144.255109999837,-37.912649998902,3213,Anakie
WOODEND PRIMARY SCHOOL,144.532949999944,-37.3534099992547,3442,Woodend
WOODGLEN PRIMARY SCHOOL,147.381529999904,-37.7756799987594,3875,Woodglen
LANG LANG PRIMARY SCHOOL,145.569399999914,-38.2631599993507,3984,Lang Lang
LANG VIEW PRIMARY SCHOOL,145.721530000482,-38.2373499994307,3981,Heath Hill
POOWONG EAST PRIMARY SCHOOL,145.832090000142,-38.2978999991761,3988,Poowong East
POOWONG NORTH PRIMARY SCHOOL,145.799030000374,-38.2998499987778,3988,Poowong North
POREPUNKAH PRIMARY SCHOOL,146.91103000018,-36.6994699993063,3740,Porepunkah
PORT ALBERT PRIMARY SCHOOL,146.691260000508,-38.6690099992565,3971,Port Albert
PINE LODGE PRIMARY SCHOOL,145.537639999658,-36.3640099993513,3631,Pine Lodge
HURSTBRIDGE PRIMARY SCHOOL,145.198130000131,-37.6358799992881,3099,Hurstbridge
DOREEN PRIMARY SCHOOL,145.14553999975,-37.6059999988766,3754,Doreen
DORSET PRIMARY SCHOOL,145.285750000151,-37.8100699992837,3136,Croydon
COALVILLE PRIMARY SCHOOL,146.261810000383,-38.2392899994405,3825,Coalville
COATESVILLE PRIMARY SCHOOL,145.073640000385,-37.9200699994697,3165,Bentleigh East
COBAINS PRIMARY SCHOOL,147.132279999881,-38.0747799987118,3851,Cobains
GREENVALE PRIMARY SCHOOL,144.886190000063,-37.6398099986752,3059,Greenvale
LOCKWOOD NORTH PRIMARY SCHOOL,144.1593099997,-36.8020699990628,3551,Lockwood
LOCKWOOD PRIMARY SCHOOL,144.16156000028,-36.8025699988345,3551,Lockwood
WATTLE GLEN PRIMARY SCHOOL,145.182040000168,-37.6688299992788,3096,Wattle Glen
WATTLE PARK PRIMARY SCHOOL,145.09737999945,-37.8426199992247,3125,Burwood
BENAMBRA PRIMARY SCHOOL,147.703200000294,-36.9556799993503,3900,Benambra
STAWELL PRIMARY SCHOOL,142.77377999973,-37.0561099990212,3380,Stawell
SKIPTON PRIMARY SCHOOL,143.368169999746,-37.6868399988868,3361,Skipton
CROYDON SOUTH PRIMARY SCHOOL,145.278760000125,-37.8162399988141,3136,Croydon South
CROYDON WEST PRIMARY SCHOOL,145.264249999477,-37.7937699987931,3136,Croydon
ABBOTSFORD PRIMARY SCHOOL,144.998820000124,-37.808969999181,3067,Abbotsford
ABERFELDIE PRIMARY SCHOOL,144.894780000542,-37.7564699988411,3040,Aberfeldie
KYNETON PRIMARY SCHOOL,144.462700000167,-37.2488799993297,3444,Kyneton
MELROSE PRIMARY SCHOOL,146.861420000243,-36.130489998839,3690,West Wodonga
MELTON PRIMARY SCHOOL,144.587019999493,-37.680439999256,3337,Melton
FRANKSTON FOREST PRIMARY SCHOOL,145.146259999497,-38.1231799994134,3200,Frankston North
PINES FOREST PRIMARY SCHOOL,145.146259999497,-38.1231799994134,3200,Frankston North
PINEWOOD PRIMARY SCHOOL,145.142340000102,-37.8900999994456,3149,Mount Waverley
ZEERUST PRIMARY SCHOOL,145.405069999758,-36.2771799988912,3634,Zeerust
ACHERON PRIMARY SCHOOL,145.705419999782,-37.2556799988085,3714,Acheron
WYN WYN PRIMARY SCHOOL,141.891810000339,-36.6542899987995,3409,Duchembegarra
YANAC PRIMARY SCHOOL,141.434590000364,-36.1351299994068,3418,Yanac
Williamstown Primary School,144.899509999646,-37.8639199989108,3016,Williamstown
NULLAWARRE NORTH PRIMARY SCHOOL,142.78459000025,-38.4506799988206,3268,Nullawarre North
GARVOC PRIMARY SCHOOL,142.815150000132,-38.2995699994121,3265,Garvoc
LINDENOW PRIMARY SCHOOL,147.453199999643,-37.7998499987217,3865,Lindenow
LINDENOW SOUTH PRIMARY SCHOOL,147.433910000142,-37.8269299986522,3875,Lindenow South
GRETA PRIMARY SCHOOL,146.277089999734,-36.5520699990636,3675,Greta
GREYTHORN PRIMARY SCHOOL,145.095969999813,-37.8014099993518,3104,Balwyn North
MUDGEEGONGA PRIMARY SCHOOL,146.836810000475,-36.4906799994999,3737,Mudgegonga
MOUNT DANDENONG PRIMARY SCHOOL,145.362169999551,-37.8307299989,3767,Mount Dandenong
MOUNT DUNEED PRIMARY SCHOOL,144.319680000339,-38.2412299989999,3217,Mount Duneed
MOUNT DUNEED REGIONAL PRIMARY SCHOOL,144.319680000339,-38.2412299989999,3217,Mount Duneed
MOUNT EGERTON PRIMARY SCHOOL,144.102179999483,-37.6285099989883,3352,Mount Egerton
MOUNT ELIZA NORTH PRIMARY SCHOOL,145.100539999731,-38.1883899993585,3930,Mount Eliza
MOUNT ELIZA PRIMARY SCHOOL,145.09219000029,-38.1953699995046,3930,Mount Eliza
MOUNT EVELYN PRIMARY SCHOOL,145.388829999672,-37.7909199994165,3796,Mount Evelyn
MERBEIN PRIMARY SCHOOL,142.051530000294,-34.170959998955,3505,Merbein
MERBEIN SOUTH PRIMARY SCHOOL,142.026810000372,-34.2148499987061,3505,Merbein South
MERBEIN WEST PRIMARY SCHOOL,142.016809999571,-34.1670699992214,3505,Merbein West
MERINGUR PRIMARY SCHOOL,141.330699999793,-34.3887399990772,3496,Meringur
MERINO PRIMARY SCHOOL,141.548200000213,-37.7059599989286,3310,Merino
WATSONIA HEIGHTS PRIMARY SCHOOL,145.100729999967,-37.7152899993814,3088,Greensborough
WATSONIA NORTH PRIMARY SCHOOL,145.080509999698,-37.7003799988665,3087,Watsonia North
WATSONIA PRIMARY SCHOOL,145.086920000456,-37.7070099993659,3087,Watsonia
WARRAGUL NORTH PRIMARY SCHOOL,145.939859999615,-38.1480899994362,3820,Warragul
WANDIN EAST PRIMARY SCHOOL,145.452640000492,-37.8106799987254,3139,Wandin East
WANDIN NORTH PRIMARY SCHOOL,145.409720000521,-37.7697699987403,3139,Wandin North
WANDIN YALLOCK PRIMARY SCHOOL,145.435960000172,-37.7902399994488,3139,Wandin North
Wandocka School,146.87709000009,-38.0251299991266,3858,Denison
WANDONG PRIMARY SCHOOL,145.027869999476,-37.3602899991487,3758,Wandong
CALIFORNIA GULLY PRIMARY SCHOOL,144.249860000441,-36.733189999421,3556,California Gully
CALLIGNEE PRIMARY SCHOOL,146.584870000123,-38.3381799993659,3844,Callignee
CAMBERWELL PRIMARY SCHOOL,145.058050000351,-37.8326699992662,3124,Camberwell
CAMBERWELL SOUTH PRIMARY SCHOOL,145.062619999485,-37.8478899991887,3124,Camberwell
CAMELOT RISE PRIMARY SCHOOL,145.187779999748,-37.8652599993278,3150,Glen Waverley
MOORABBIN PRIMARY SCHOOL,145.039590000421,-37.9420099990164,3189,Moorabbin
MOORABBIN WEST PRIMARY SCHOOL,145.023059999477,-37.9380599991716,3188,Hampton
MOORILIM PRIMARY SCHOOL,145.299030000201,-36.6131799990137,3610,Moorilim
MARNOO EAST PRIMARY SCHOOL,142.958200000009,-36.669009999126,3477,Marnoo East
MARNOO PRIMARY SCHOOL,142.870359999555,-36.6768399990116,3387,Marnoo
MAROONA PRIMARY SCHOOL,142.858480000024,-37.4327799993306,3377,Maroona
COSIMMIE PRIMARY SCHOOL,144.812920000101,-36.2565099989167,3622,Strathallan
COSTERFIELD PRIMARY SCHOOL,144.795419999955,-36.8762399992709,3523,Costerfield
BENDOC PRIMARY SCHOOL,148.882919999958,-37.1467899995117,3888,Bendoc
CRINIGAN ROAD PRIMARY SCHOOL,146.417370000197,-38.2178999988146,3840,Morwell
MORWELL PRIMARY SCHOOL CRINIGAN STREET,146.417370000197,-38.2178999988146,3840,Morwell
THE PATCH PRIMARY SCHOOL,145.392850000036,-37.8923999990083,3791,Kallista
MOOROOLBARK EAST PRIMARY SCHOOL,145.335709999496,-37.7867899992828,3138,Mooroolbark
MOOROOPNA NORTH PRIMARY SCHOOL,145.298490000297,-36.329129999544,3629,Mooroopna North
NORTH MOOROOPNA PRIMARY SCHOOL,145.298490000297,-36.329129999544,3629,Mooroopna North
MOOROOPNA PARK PRIMARY SCHOOL,145.345949999938,-36.3800899993577,3629,Mooroopna
MOOROOPNA PRIMARY SCHOOL,145.360299999811,-36.391349999398,3629,Mooroopna
MONBULK PRIMARY SCHOOL,145.410269999661,-37.8768399989191,3793,Monbulk
WONWONDAH NORTH PRIMARY SCHOOL,142.131259999708,-36.8767899991244,3401,Wonwondah
WOODBURN CREEK PRIMARY SCHOOL,143.987650000451,-37.8403999993233,3333,Meredith
WOODFORD PRIMARY SCHOOL,142.484510000426,-38.3167899988578,3281,Woodford
NORADJUHA PRIMARY SCHOOL,141.963479999631,-36.8351299992504,3409,Noradjuha
NORMANVILLE PRIMARY SCHOOL,143.759869999656,-35.8128999986706,3579,Normanville
BENTLEIGH EAST PRIMARY SCHOOL,145.052370000195,-37.9190099993104,3165,Bentleigh East
BENTLEIGH WEST PRIMARY SCHOOL,145.026770000374,-37.920569998695,3204,Bentleigh
THE BASIN PRIMARY SCHOOL,145.308429999846,-37.8494999994187,3154,The Basin
